entry_time,entry_price,signal_type,tp_price,sl_price,exit_time,exit_price,exit_type,pnl_pct
2023-09-14 07:30:00,26331.9,추세확정 (BB 상단 돌파),26858.538,26068.581000000002,2023-09-14 18:30:00,26858.538,TP,1.9999999999999962
2023-09-14 11:45:00,26430.6,추세확정 (BB 상단 돌파),26959.212,26166.293999999998,2023-09-15 11:45:00,26415.5,Time Stop,-0.057130749964051306
2023-09-14 13:00:00,26493.4,추세확정 (BB 상단 돌파),27023.268000000004,26228.466,2023-09-15 13:00:00,26399.1,Time Stop,-0.35593770523980656
2023-09-14 19:00:00,26580.0,강력한 반전 (BB 찢고 복귀),26978.699999999997,26314.2,2023-09-15 14:30:00,26314.2,SL,-0.9999999999999972
2023-09-14 22:00:00,26565.9,강력한 반전 (BB 찢고 복귀),26964.388499999997,26300.241,2023-09-15 14:30:00,26300.241,SL,-0.9999999999999987
2023-09-14 23:45:00,26510.0,역추세 반등 (BB 하단),26775.1,26244.9,2023-09-15 14:45:00,26244.9,SL,-0.9999999999999944
2023-09-14 23:45:00,26510.0,강력한 반전 (BB 찢고 복귀),26907.649999999998,26244.9,2023-09-15 14:45:00,26244.9,SL,-0.9999999999999944
2023-09-15 00:15:00,26497.4,강력한 반전 (BB 찢고 복귀),26894.860999999997,26232.426,2023-09-15 14:45:00,26232.426,SL,-1.0000000000000075
2023-09-15 01:15:00,26492.7,강력한 반전 (BB 찢고 복귀),26890.0905,26227.773,2023-09-15 14:45:00,26227.773,SL,-0.9999999999999988
2023-09-15 07:15:00,26565.7,강력한 반전 (BB 찢고 복귀),26964.1855,26300.043,2023-09-15 14:30:00,26300.043,SL,-0.9999999999999971
2023-09-15 08:15:00,26565.0,강력한 반전 (BB 찢고 복귀),26963.475,26299.35,2023-09-15 14:30:00,26299.35,SL,-1.0000000000000053
2023-09-15 12:00:00,26460.5,역추세 반등 (BB 하단),26725.105,26195.895,2023-09-15 22:30:00,26725.105,TP,0.9999999999999983
2023-09-15 12:00:00,26460.5,강력한 반전 (BB 찢고 복귀),26857.407499999998,26195.895,2023-09-15 23:00:00,26857.407499999998,TP,1.4999999999999907
2023-09-15 13:00:00,26399.1,역추세 반등 (BB 하단),26663.091,26135.108999999997,2023-09-15 22:30:00,26663.091,TP,1.0000000000000069
2023-09-15 21:00:00,26461.5,추세확정 (BB 상단 돌파),26990.73,26196.885,2023-09-16 21:00:00,26524.5,Time Stop,0.23808174139787996
2023-09-15 22:30:00,26697.3,추세확정 (BB 상단 돌파),27231.246,26430.326999999997,2023-09-16 10:00:00,26430.326999999997,SL,-1.0000000000000067
2023-09-16 04:15:00,26570.8,강력한 반전 (BB 찢고 복귀),26969.361999999997,26305.092,2023-09-17 04:15:00,26505.5,Time Stop,-0.24575850181401868
2023-09-16 05:00:00,26549.4,강력한 반전 (BB 찢고 복귀),26947.641,26283.906000000003,2023-09-17 05:00:00,26536.1,Time Stop,-0.0500952940556205
2023-09-16 10:00:00,26495.6,강력한 반전 (BB 찢고 복귀),26893.033999999996,26230.643999999997,2023-09-17 10:00:00,26562.6,Time Stop,0.252872175002642
2023-09-16 15:00:00,26510.0,강력한 반전 (BB 찢고 복귀),26907.649999999998,26244.9,2023-09-17 15:00:00,26546.0,Time Stop,0.13579781214635986
2023-09-16 17:30:00,26589.2,추세확정 (BB 상단 돌파),27120.984,26323.308,2023-09-17 17:30:00,26511.7,Time Stop,-0.2914717253621771
2023-09-17 00:30:00,26506.9,역추세 반등 (BB 하단),26771.969,26241.831000000002,2023-09-18 00:30:00,26485.1,Time Stop,-0.08224273679684502
2023-09-17 00:30:00,26506.9,강력한 반전 (BB 찢고 복귀),26904.5035,26241.831000000002,2023-09-18 00:30:00,26485.1,Time Stop,-0.08224273679684502
2023-09-17 01:15:00,26467.3,역추세 반등 (BB 하단),26731.972999999998,26202.627,2023-09-18 01:15:00,26471.4,Time Stop,0.015490813192135891
2023-09-17 01:15:00,26467.3,강력한 반전 (BB 찢고 복귀),26864.309499999996,26202.627,2023-09-18 01:15:00,26471.4,Time Stop,0.015490813192135891
2023-09-17 04:45:00,26541.1,추세확정 (BB 상단 돌파),27071.922,26275.689,2023-09-18 04:45:00,26615.1,Time Stop,0.27881286005478295
2023-09-17 08:00:00,26506.7,역추세 반등 (BB 하단),26771.767,26241.633,2023-09-18 07:30:00,26771.767,TP,0.9999999999999966
2023-09-17 08:00:00,26506.7,강력한 반전 (BB 찢고 복귀),26904.300499999998,26241.633,2023-09-18 08:00:00,26709.4,Time Stop,0.7647123180177114
2023-09-17 09:45:00,26564.4,추세확정 (BB 상단 돌파),27095.688000000002,26298.756,2023-09-18 09:45:00,26858.3,Time Stop,1.1063679209769381
2023-09-17 16:15:00,26521.2,강력한 반전 (BB 찢고 복귀),26919.017999999996,26255.988,2023-09-18 09:45:00,26919.017999999996,TP,1.4999999999999836
2023-09-17 16:45:00,26494.2,역추세 반등 (BB 하단),26759.142,26229.258,2023-09-18 07:30:00,26759.142,TP,0.9999999999999966
2023-09-17 16:45:00,26494.2,강력한 반전 (BB 찢고 복귀),26891.612999999998,26229.258,2023-09-18 09:45:00,26891.612999999998,TP,1.499999999999988
2023-09-17 17:15:00,26496.8,강력한 반전 (BB 찢고 복귀),26894.251999999997,26231.832,2023-09-18 09:45:00,26894.251999999997,TP,1.4999999999999907
2023-09-17 18:00:00,26492.6,역추세 반등 (BB 하단),26757.525999999998,26227.674,2023-09-18 07:30:00,26757.525999999998,TP,0.9999999999999981
2023-09-17 18:00:00,26492.6,강력한 반전 (BB 찢고 복귀),26889.988999999994,26227.674,2023-09-18 09:45:00,26889.988999999994,TP,1.4999999999999836
2023-09-17 21:00:00,26424.8,역추세 반등 (BB 하단),26689.048,26160.552,2023-09-18 02:15:00,26689.048,TP,0.9999999999999984
2023-09-17 21:15:00,26444.3,역추세 반등 (BB 하단),26708.743,26179.857,2023-09-18 02:30:00,26708.743,TP,0.9999999999999974
2023-09-17 21:15:00,26444.3,강력한 반전 (BB 찢고 복귀),26840.9645,26179.857,2023-09-18 09:30:00,26840.9645,TP,1.4999999999999962
2023-09-18 00:30:00,26485.1,강력한 반전 (BB 찢고 복귀),26882.376499999995,26220.249,2023-09-18 09:45:00,26882.376499999995,TP,1.499999999999986
