datetime,L_value,L_num
2021-06-30 00:00:00,35650.0,1431
2021-06-30 05:00:00,34666.0,1432
2021-06-30 09:45:00,34425.0,1433
2021-06-30 16:00:00,34050.0,1434
2021-06-30 20:45:00,34391.0,1435
2021-07-01 04:00:00,34100.0,1436
2021-07-01 10:15:00,33000.0,1437
2021-07-01 14:30:00,33051.0,1438
2021-07-01 19:30:00,32710.0,1439
2021-07-02 05:45:00,32695.0,1440
2021-07-02 10:15:00,32774.5,1441
2021-07-02 20:15:00,33050.0,1442
2021-07-03 03:45:00,33339.0,1443
2021-07-03 11:30:00,34442.5,1444
2021-07-03 16:00:00,34462.0,1445
2021-07-03 22:15:00,34266.5,1446
2021-07-04 12:45:00,35250.0,1447
2021-07-04 18:00:00,35373.5,1448
2021-07-05 04:15:00,34060.0,1449
2021-07-05 12:00:00,33327.0,1450
2021-07-05 17:30:00,33119.0,1451
2021-07-06 00:00:00,33633.5,1452
2021-07-06 11:30:00,33732.0,1453
2021-07-06 17:15:00,33512.0,1454
2021-07-06 21:45:00,33636.0,1455
2021-07-07 10:00:00,34460.0,1456
2021-07-07 16:00:00,34431.5,1457
2021-07-08 00:30:00,33077.5,1458
2021-07-08 08:00:00,32248.0,1459
2021-07-08 11:00:00,32089.0,1460
2021-07-09 01:00:00,32280.5,1461
2021-07-09 08:15:00,32613.0,1462
2021-07-09 12:15:00,32644.0,1463
2021-07-09 19:00:00,33288.0,1464
2021-07-10 05:00:00,33478.0,1465
2021-07-10 11:00:00,33573.5,1466
2021-07-10 20:00:00,33010.0,1467
2021-07-11 04:30:00,33339.0,1468
2021-07-11 07:15:00,33391.0,1469
2021-07-11 16:15:00,33746.5,1470
2021-07-11 21:00:00,33711.5,1471
2021-07-12 01:30:00,34050.0,1472
2021-07-12 05:45:00,34165.0,1473
2021-07-12 20:00:00,32700.0,1474
2021-07-13 00:15:00,32857.5,1475
2021-07-13 05:30:00,32772.0,1476
2021-07-13 20:00:00,32213.5,1477
2021-07-14 05:30:00,31654.0,1478
2021-07-14 09:00:00,31594.0,1479
2021-07-14 12:45:00,32293.0,1480
2021-07-14 19:00:00,32583.0,1481
2021-07-15 00:15:00,32650.0,1482
2021-07-15 13:15:00,31480.0,1483
2021-07-15 17:45:00,31160.0,1484
2021-07-15 23:30:00,31515.5,1485
2021-07-16 11:45:00,31056.0,1486
2021-07-17 00:15:00,31171.5,1487
2021-07-17 04:00:00,31217.5,1488
2021-07-17 11:00:00,31260.0,1489
2021-07-18 00:00:00,31478.0,1490
2021-07-18 10:00:00,31600.0,1491
2021-07-18 14:30:00,31122.0,1492
2021-07-18 22:15:00,31423.5,1493
2021-07-19 01:15:00,31440.0,1494
2021-07-19 14:15:00,30412.0,1495
2021-07-19 19:15:00,30553.5,1496
2021-07-20 03:30:00,29483.0,1497
2021-07-20 09:45:00,29272.5,1498
2021-07-20 14:15:00,29278.5,1499
2021-07-21 01:15:00,29509.0,1500
2021-07-21 20:30:00,31512.0,1501
2021-07-22 02:30:00,31761.5,1502
2021-07-22 05:45:00,31855.5,1503
2021-07-22 11:00:00,31725.5,1504
2021-07-22 18:00:00,32228.5,1505
2021-07-22 22:15:00,32057.5,1506
2021-07-23 10:15:00,32226.0,1507
2021-07-23 16:15:00,32028.0,1508
2021-07-24 08:45:00,33527.0,1509
2021-07-24 14:15:00,33702.5,1510
2021-07-24 20:15:00,33652.0,1511
2021-07-25 01:45:00,33829.0,1512
2021-07-25 14:15:00,33870.5,1513
2021-07-26 08:00:00,37717.0,1514
2021-07-26 22:15:00,36748.0,1515
2021-07-27 03:00:00,36396.5,1516
2021-07-27 18:00:00,37349.0,1517
2021-07-28 06:30:00,39268.0,1518
2021-07-28 14:45:00,39310.0,1519
2021-07-28 18:00:00,38719.0,1520
2021-07-29 01:15:00,39250.0,1521
2021-07-29 12:15:00,39451.0,1522
2021-07-29 18:30:00,39390.0,1523
2021-07-30 09:15:00,38305.0,1524
2021-07-30 18:00:00,38849.0,1525
2021-07-31 05:30:00,41165.5,1526
2021-07-31 14:00:00,41078.5,1527
2021-07-31 17:30:00,41016.0,1528
2021-08-01 00:00:00,41111.0,1529
2021-08-01 07:15:00,41601.0,1530
2021-08-01 10:45:00,41300.0,1531
2021-08-01 16:15:00,40750.0,1532
2021-08-01 19:15:00,40570.0,1533
2021-08-02 01:00:00,39225.0,1534
2021-08-02 05:15:00,39595.0,1535
2021-08-02 09:00:00,39305.0,1536
2021-08-02 12:30:00,38845.0,1537
2021-08-02 20:00:00,38662.0,1538
2021-08-03 00:00:00,38732.5,1539
2021-08-03 05:15:00,37920.5,1540
2021-08-03 12:00:00,37650.0,1541
2021-08-03 18:00:00,37593.0,1542
2021-08-04 00:00:00,37974.0,1543
2021-08-04 08:45:00,37375.5,1544
2021-08-05 01:15:00,39164.0,1545
2021-08-05 12:45:00,37281.0,1546
2021-08-06 01:15:00,39908.0,1547
2021-08-06 04:15:00,39870.0,1548
2021-08-06 12:00:00,40250.5,1549
2021-08-06 21:45:00,42402.0,1550
2021-08-07 06:30:00,43042.0,1551
2021-08-07 13:00:00,43116.0,1552
2021-08-07 16:15:00,42360.0,1553
2021-08-08 02:15:00,43800.0,1554
2021-08-08 11:15:00,44050.0,1555
2021-08-08 19:15:00,43288.0,1556
2021-08-09 01:15:00,42800.0,1557
2021-08-09 13:45:00,45259.0,1558
2021-08-09 21:15:00,44905.5,1559
2021-08-10 01:15:00,45642.0,1560
2021-08-10 07:00:00,45331.5,1561
2021-08-10 11:45:00,45165.0,1562
2021-08-10 16:30:00,44667.0,1563
2021-08-11 02:45:00,45348.0,1564
2021-08-11 12:00:00,45822.0,1565
2021-08-11 16:45:00,46205.0,1566
2021-08-12 00:00:00,45400.0,1567
2021-08-12 05:30:00,44856.0,1568
2021-08-12 16:30:00,43810.0,1569
2021-08-12 22:45:00,43915.0,1570
2021-08-13 15:15:00,46135.0,1571
2021-08-13 19:30:00,46257.0,1572
2021-08-14 02:30:00,47428.0,1573
2021-08-14 11:00:00,46022.0,1574
2021-08-14 20:15:00,46328.5,1575
2021-08-15 08:00:00,45630.0,1576
2021-08-15 13:45:00,45510.0,1577
2021-08-15 17:00:00,45666.0,1578
2021-08-16 08:15:00,47010.0,1579
2021-08-16 15:30:00,45950.0,1580
2021-08-16 20:15:00,45713.0,1581
2021-08-17 00:15:00,45250.0,1582
2021-08-17 07:00:00,45667.5,1583
2021-08-17 16:00:00,45571.5,1584
2021-08-17 22:15:00,44420.0,1585
2021-08-18 01:00:00,44300.0,1586
2021-08-18 08:30:00,44875.0,1587
2021-08-18 12:15:00,44681.0,1588
2021-08-18 21:00:00,44433.0,1589
2021-08-19 00:15:00,44527.0,1590
2021-08-19 04:15:00,44000.0,1591
2021-08-19 12:00:00,44175.0,1592
2021-08-19 22:15:00,46344.5,1593
2021-08-20 07:45:00,46730.0,1594
2021-08-20 11:45:00,46870.0,1595
2021-08-20 18:30:00,48307.0,1596
2021-08-21 04:15:00,48548.0,1597
2021-08-21 11:00:00,48250.0,1598
2021-08-21 19:15:00,48750.0,1599
2021-08-22 00:00:00,48613.5,1600
2021-08-22 03:30:00,48628.0,1601
2021-08-22 08:15:00,48877.5,1602
2021-08-22 15:00:00,47974.5,1603
2021-08-22 18:00:00,48152.0,1604
2021-08-22 21:00:00,48262.5,1605
2021-08-23 06:30:00,49907.0,1606
2021-08-23 10:00:00,49950.0,1607
2021-08-23 15:30:00,49305.5,1608
2021-08-23 20:00:00,49084.5,1609
2021-08-24 01:15:00,48815.5,1610
2021-08-24 16:15:00,47810.0,1611
2021-08-24 23:45:00,47627.0,1612
2021-08-25 04:45:00,47926.0,1613
2021-08-25 09:30:00,47200.0,1614
2021-08-25 14:00:00,47345.0,1615
2021-08-26 07:15:00,46612.0,1616
2021-08-26 12:00:00,46300.0,1617
2021-08-26 16:15:00,46566.5,1618
2021-08-27 00:15:00,46400.0,1619
2021-08-27 04:30:00,46627.5,1620
2021-08-27 13:00:00,47074.0,1621
2021-08-28 06:00:00,48652.0,1622
2021-08-28 14:30:00,48411.0,1623
2021-08-28 19:30:00,48510.0,1624
2021-08-29 04:00:00,47789.5,1625
2021-08-29 08:45:00,48285.5,1626
2021-08-29 12:00:00,48144.0,1627
2021-08-29 15:00:00,48228.0,1628
2021-08-29 21:45:00,48350.0,1629
2021-08-30 06:30:00,47668.5,1630
2021-08-30 13:00:00,47460.0,1631
2021-08-31 00:30:00,46680.0,1632
2021-08-31 07:00:00,46900.0,1633
2021-08-31 10:15:00,47187.5,1634
2021-08-31 17:30:00,47033.0,1635
2021-09-01 01:00:00,46585.0,1636
2021-09-01 07:45:00,47118.5,1637
2021-09-01 13:15:00,47307.0,1638
2021-09-01 19:30:00,48050.5,1639
2021-09-02 04:15:00,49322.0,1640
2021-09-02 15:00:00,49257.5,1641
2021-09-03 01:30:00,48400.0,1642
2021-09-03 07:45:00,49250.0,1643
2021-09-03 22:15:00,49582.0,1644
2021-09-04 08:00:00,49962.0,1645
2021-09-04 11:00:00,49751.0,1646
2021-09-04 17:15:00,49430.0,1647
2021-09-04 23:15:00,49790.0,1648
2021-09-05 06:15:00,49550.0,1649
2021-09-05 11:15:00,49859.0,1650
2021-09-05 15:30:00,50041.5,1651
2021-09-06 00:15:00,51377.0,1652
2021-09-06 03:45:00,51447.0,1653
2021-09-06 08:15:00,51618.5,1654
2021-09-06 12:00:00,51083.5,1655
2021-09-07 09:30:00,50604.0,1656
2021-09-07 15:00:00,42330.0,1657
2021-09-07 18:15:00,45956.0,1658
2021-09-07 21:15:00,46135.0,1659
2021-09-08 08:15:00,44444.0,1660
2021-09-08 13:15:00,45648.5,1661
2021-09-08 20:00:00,45850.0,1662
2021-09-09 03:00:00,45500.0,1663
2021-09-09 07:00:00,45923.0,1664
2021-09-09 12:30:00,45657.5,1665
2021-09-09 20:15:00,45933.0,1666
2021-09-10 08:30:00,45687.0,1667
2021-09-10 15:00:00,44711.5,1668
2021-09-10 21:45:00,44151.0,1669
2021-09-11 03:30:00,44904.0,1670
2021-09-11 07:30:00,44816.0,1671
2021-09-11 13:30:00,45377.0,1672
2021-09-12 01:15:00,44772.0,1673
2021-09-12 07:00:00,45078.0,1674
2021-09-12 13:30:00,45715.0,1675
2021-09-12 21:00:00,44900.0,1676
2021-09-13 07:15:00,44230.0,1677
2021-09-13 11:00:00,44193.0,1678
2021-09-13 14:15:00,43199.5,1679
2021-09-14 00:15:00,44622.0,1680
2021-09-14 12:15:00,45675.0,1681
2021-09-14 18:30:00,46307.0,1682
2021-09-15 06:15:00,46699.0,1683
2021-09-15 12:45:00,47280.0,1684
2021-09-15 18:00:00,47816.5,1685
2021-09-16 03:15:00,47351.0,1686
2021-09-16 10:30:00,47632.5,1687
2021-09-16 14:15:00,47250.0,1688
2021-09-16 20:45:00,47055.0,1689
2021-09-17 01:00:00,47466.0,1690
2021-09-17 13:15:00,47150.0,1691
2021-09-17 18:15:00,46788.0,1692
2021-09-17 21:00:00,46821.5,1693
2021-09-18 12:00:00,48220.0,1694
2021-09-18 20:30:00,47810.5,1695
2021-09-19 01:30:00,47610.0,1696
2021-09-19 05:00:00,47766.5,1697
2021-09-19 12:30:00,47100.0,1698
2021-09-20 03:00:00,45078.5,1699
2021-09-20 07:30:00,44333.0,1700
2021-09-20 12:30:00,42500.0,1701
2021-09-20 19:15:00,42886.0,1702
2021-09-21 00:15:00,40033.5,1703
2021-09-21 05:15:00,42143.5,1704
2021-09-21 17:45:00,41500.0,1705
2021-09-21 21:15:00,39520.0,1706
2021-09-22 04:30:00,41801.0,1707
2021-09-22 11:30:00,41833.5,1708
2021-09-22 19:00:00,42822.0,1709
2021-09-22 21:45:00,43004.0,1710
2021-09-23 01:00:00,43058.0,1711
2021-09-23 06:15:00,43646.5,1712
2021-09-23 11:45:00,43334.0,1713
2021-09-23 16:00:00,43560.0,1714
2021-09-23 22:15:00,44270.5,1715
2021-09-24 05:15:00,43875.0,1716
2021-09-24 11:15:00,40647.5,1717
2021-09-25 01:30:00,42026.0,1718
2021-09-25 08:30:00,41667.0,1719
2021-09-25 14:15:00,42150.0,1720
2021-09-25 21:15:00,42353.0,1721
2021-09-26 04:30:00,41862.0,1722
2021-09-26 07:45:00,40750.5,1723
2021-09-26 17:45:00,43080.0,1724
2021-09-26 23:00:00,42650.0,1725
2021-09-27 09:30:00,43310.5,1726
2021-09-27 16:45:00,42850.0,1727
2021-09-28 00:00:00,41830.0,1728
2021-09-28 08:00:00,41555.0,1729
2021-09-28 17:15:00,41110.0,1730
2021-09-29 00:15:00,40728.5,1731
2021-09-29 12:30:00,41835.0,1732
2021-09-29 20:15:00,40905.5,1733
2021-09-30 10:45:00,42701.5,1734
2021-09-30 14:00:00,42847.0,1735
2021-09-30 20:30:00,43076.0,1736
2021-10-01 02:30:00,43273.0,1737
2021-10-02 00:30:00,47591.0,1738
2021-10-02 04:45:00,47439.0,1739
2021-10-02 11:00:00,47488.0,1740
2021-10-03 00:45:00,47098.0,1741
2021-10-03 15:30:00,47783.5,1742
2021-10-03 21:45:00,47635.5,1743
2021-10-04 04:00:00,47250.0,1744
2021-10-04 11:30:00,47374.5,1745
2021-10-04 15:00:00,46902.5,1746
2021-10-05 04:45:00,49070.0,1747
2021-10-05 14:30:00,49607.0,1748
2021-10-06 01:00:00,50901.0,1749
2021-10-06 05:00:00,51200.5,1750
2021-10-06 09:15:00,50339.5,1751
2021-10-07 01:30:00,54150.0,1752
2021-10-07 09:30:00,53900.0,1753
2021-10-07 14:30:00,53357.0,1754
2021-10-07 23:30:00,53621.0,1755
2021-10-08 05:00:00,53630.0,1756
2021-10-08 13:45:00,54050.5,1757
2021-10-08 20:45:00,53803.0,1758
2021-10-09 00:00:00,53717.0,1759
2021-10-09 09:15:00,54503.5,1760
2021-10-09 16:45:00,54620.0,1761
2021-10-09 20:15:00,54361.0,1762
2021-10-10 02:00:00,54135.0,1763
2021-10-10 09:15:00,54745.0,1764
2021-10-10 13:00:00,54638.0,1765
2021-10-10 23:45:00,54350.0,1766
2021-10-11 11:00:00,55901.0,1767
2021-10-11 17:00:00,57207.0,1768
2021-10-11 20:00:00,56743.0,1769
2021-10-12 03:00:00,56460.5,1770
2021-10-12 10:00:00,56700.0,1771
2021-10-12 20:00:00,53700.0,1772
2021-10-13 09:00:00,54265.5,1773
2021-10-13 14:00:00,54550.5,1774
2021-10-13 20:45:00,56604.0,1775
2021-10-14 00:30:00,57150.0,1776
2021-10-14 09:15:00,57260.0,1777
2021-10-14 15:00:00,56915.5,1778
2021-10-14 18:15:00,56747.0,1779
2021-10-15 01:00:00,56900.0,1780
2021-10-15 09:00:00,58788.0,1781
2021-10-15 21:45:00,60850.0,1782
2021-10-16 02:00:00,61200.0,1783
2021-10-16 12:45:00,60500.0,1784
2021-10-16 17:30:00,60217.0,1785
2021-10-17 07:45:00,60369.0,1786
2021-10-17 15:30:00,60543.0,1787
2021-10-17 20:15:00,58803.5,1788
2021-10-18 03:30:00,61890.0,1789
2021-10-18 09:45:00,60620.0,1790
2021-10-18 13:00:00,59917.0,1791
2021-10-18 19:30:00,61031.0,1792
2021-10-19 08:30:00,61800.0,1793
2021-10-19 14:15:00,61367.5,1794
2021-10-20 02:30:00,63780.0,1795
2021-10-20 05:45:00,63501.0,1796
2021-10-20 11:00:00,63821.0,1797
2021-10-20 17:15:00,66241.0,1798
2021-10-20 22:00:00,65603.0,1799
2021-10-21 02:00:00,64175.0,1800
2021-10-21 06:30:00,64224.0,1801
2021-10-21 11:30:00,64200.0,1802
2021-10-21 15:15:00,61880.0,1803
2021-10-21 23:15:00,62043.0,1804
2021-10-22 06:30:00,62509.5,1805
2021-10-22 10:15:00,62851.0,1806
2021-10-22 16:15:00,60100.0,1807
2021-10-22 21:45:00,60201.5,1808
2021-10-23 11:00:00,59625.0,1809
2021-10-23 15:45:00,60738.5,1810
2021-10-23 20:00:00,60851.0,1811
2021-10-24 02:30:00,60834.5,1812
2021-10-24 08:15:00,60502.5,1813
2021-10-24 12:15:00,59805.0,1814
2021-10-24 16:00:00,59456.0,1815
2021-10-25 00:00:00,60708.5,1816
2021-10-25 06:00:00,61850.0,1817
2021-10-25 10:30:00,62534.5,1818
2021-10-25 20:45:00,62590.5,1819
2021-10-26 07:15:00,62272.0,1820
2021-10-26 14:00:00,61892.5,1821
2021-10-26 22:30:00,59888.0,1822
2021-10-27 02:45:00,60451.0,1823
2021-10-27 08:00:00,57919.5,1824
2021-10-27 12:00:00,58312.0,1825
2021-10-27 16:00:00,58556.5,1826
2021-10-27 19:15:00,58255.0,1827
2021-10-28 01:00:00,58144.0,1828
2021-10-28 04:45:00,58700.0,1829
2021-10-28 18:30:00,57476.0,1830
2021-10-29 00:15:00,60111.0,1831
2021-10-29 07:30:00,60420.0,1832
2021-10-29 11:45:00,60600.0,1833
2021-10-29 19:00:00,61865.0,1834
2021-10-30 05:00:00,61050.0,1835
2021-10-30 08:45:00,61118.5,1836
2021-10-30 14:15:00,60700.0,1837
2021-10-30 22:30:00,61256.0,1838
2021-10-31 13:30:00,60000.0,1839
2021-11-01 04:00:00,59444.0,1840
2021-11-01 19:00:00,60325.0,1841
2021-11-02 00:30:00,60667.0,1842
2021-11-02 08:00:00,61383.0,1843
2021-11-02 23:15:00,62700.0,1844
2021-11-03 04:45:00,62802.0,1845
2021-11-03 14:00:00,61600.0,1846
2021-11-03 18:00:00,60077.0,1847
2021-11-04 02:00:00,62286.5,1848
2021-11-04 11:30:00,61300.0,1849
2021-11-04 19:00:00,60628.0,1850
2021-11-04 22:00:00,61050.0,1851
2021-11-05 00:45:00,60898.0,1852
2021-11-05 16:00:00,60764.0,1853
2021-11-05 20:30:00,60813.0,1854
2021-11-06 00:00:00,60900.0,1855
2021-11-06 02:45:00,60982.5,1856
2021-11-06 07:15:00,60415.0,1857
2021-11-06 12:15:00,60150.0,1858
2021-11-07 09:30:00,61502.0,1859
2021-11-08 14:30:00,65238.5,1860
2021-11-08 20:00:00,65439.0,1861
2021-11-09 07:45:00,67655.0,1862
2021-11-09 17:00:00,66250.0,1863
2021-11-09 23:45:00,66750.5,1864
2021-11-10 04:00:00,66337.0,1865
2021-11-10 13:30:00,65600.0,1866
2021-11-10 21:15:00,62512.5,1867
2021-11-11 02:30:00,64127.0,1868
2021-11-11 14:00:00,64454.5,1869
2021-11-11 18:30:00,64602.0,1870
2021-11-12 01:15:00,64075.0,1871
2021-11-12 22:45:00,63754.0,1872
2021-11-13 02:45:00,63628.0,1873
2021-11-13 05:30:00,63550.0,1874
2021-11-13 10:00:00,63409.5,1875
2021-11-13 19:00:00,63838.0,1876
2021-11-14 05:15:00,64500.0,1877
2021-11-14 08:30:00,64120.0,1878
2021-11-14 16:45:00,63650.0,1879
2021-11-15 08:15:00,65342.0,1880
2021-11-15 21:00:00,63333.0,1881
2021-11-16 10:00:00,58500.0,1882
2021-11-16 20:45:00,59139.0,1883
2021-11-17 03:15:00,58551.5,1884
2021-11-17 10:30:00,58350.0,1885
2021-11-17 15:15:00,59377.0,1886
2021-11-17 22:15:00,59681.0,1887
2021-11-18 10:15:00,59028.0,1888
2021-11-18 17:00:00,56550.0,1889
2021-11-18 23:00:00,56483.0,1890
2021-11-19 03:45:00,55665.5,1891
2021-11-19 07:45:00,55905.5,1892
2021-11-19 11:15:00,56540.0,1893
2021-11-19 21:00:00,57564.0,1894
2021-11-20 05:15:00,58300.0,1895
2021-11-20 16:15:00,57291.5,1896
2021-11-21 05:00:00,58599.0,1897
2021-11-21 10:30:00,58532.0,1898
2021-11-21 19:15:00,59209.0,1899
2021-11-22 05:00:00,56735.0,1900
2021-11-22 10:00:00,57020.0,1901
2021-11-22 13:15:00,56601.0,1902
2021-11-22 21:00:00,55614.0,1903
2021-11-23 09:30:00,55300.0,1904
2021-11-24 02:45:00,56125.0,1905
2021-11-24 06:15:00,56274.5,1906
2021-11-24 14:15:00,55935.0,1907
2021-11-25 05:30:00,57041.5,1908
2021-11-25 19:15:00,58710.0,1909
2021-11-25 22:15:00,58555.0,1910
2021-11-26 12:00:00,53563.0,1911
2021-11-26 18:15:00,53963.0,1912
2021-11-26 23:45:00,53570.5,1913
2021-11-27 06:00:00,54250.0,1914
2021-11-27 21:15:00,54048.0,1915
2021-11-28 02:30:00,53755.0,1916
2021-11-28 09:15:00,54177.5,1917
2021-11-28 18:30:00,53122.0,1918
2021-11-29 03:15:00,57231.0,1919
2021-11-29 09:45:00,56686.5,1920
2021-11-29 15:30:00,56874.0,1921
2021-11-29 20:00:00,57720.0,1922
2021-11-30 06:15:00,55900.0,1923
2021-11-30 17:00:00,56506.5,1924
2021-12-01 00:00:00,56700.0,1925
2021-12-01 06:00:00,56743.5,1926
2021-12-01 09:00:00,56791.0,1927
2021-12-01 21:00:00,56447.0,1928
2021-12-02 03:15:00,55800.0,1929
2021-12-02 12:15:00,56082.0,1930
2021-12-02 16:45:00,56072.0,1931
2021-12-02 23:45:00,56365.5,1932
2021-12-03 02:45:00,56125.0,1933
2021-12-03 09:15:00,56500.0,1934
2021-12-03 20:15:00,51111.0,1935
2021-12-04 05:15:00,40829.0,1936
2021-12-04 11:30:00,46109.0,1937
2021-12-04 21:45:00,48486.0,1938
2021-12-05 00:30:00,48315.0,1939
2021-12-05 09:15:00,48699.0,1940
2021-12-05 15:45:00,47736.0,1941
2021-12-05 19:15:00,48247.0,1942
2021-12-06 01:30:00,48294.0,1943
2021-12-06 09:30:00,47020.0,1944
2021-12-06 14:30:00,47800.0,1945
2021-12-06 20:45:00,48723.0,1946
2021-12-07 08:00:00,50784.0,1947
2021-12-07 12:15:00,50529.5,1948
2021-12-07 22:45:00,50011.0,1949
2021-12-08 04:30:00,50090.0,1950
2021-12-08 12:15:00,48514.0,1951
2021-12-08 18:00:00,50034.0,1952
2021-12-08 22:45:00,50070.0,1953
2021-12-09 03:45:00,49412.5,1954
2021-12-09 09:30:00,48778.5,1955
2021-12-09 15:30:00,48050.0,1956
2021-12-09 20:30:00,47315.5,1957
2021-12-10 00:00:00,47434.5,1958
2021-12-10 07:45:00,47568.5,1959
2021-12-10 16:15:00,47218.0,1960
2021-12-11 07:30:00,47750.5,1961
2021-12-11 14:00:00,48156.5,1962
2021-12-11 19:45:00,48357.0,1963
2021-12-12 04:45:00,48801.0,1964
2021-12-12 10:00:00,48606.0,1965
2021-12-13 01:15:00,48347.5,1966
2021-12-13 08:00:00,48000.0,1967
2021-12-13 16:15:00,46388.5,1968
2021-12-13 19:30:00,45502.0,1969
2021-12-14 00:15:00,46251.5,1970
2021-12-14 06:30:00,46320.0,1971
2021-12-14 18:30:00,46450.0,1972
2021-12-15 02:00:00,47851.5,1973
2021-12-15 07:00:00,47948.5,1974
2021-12-15 16:00:00,46543.5,1975
2021-12-15 22:45:00,48660.0,1976
2021-12-17 00:00:00,47250.0,1977
2021-12-17 07:45:00,46750.0,1978
2021-12-17 10:30:00,46700.0,1979
2021-12-17 15:15:00,45280.0,1980
2021-12-17 22:15:00,45510.0,1981
2021-12-18 02:00:00,45500.0,1982
2021-12-18 08:45:00,46193.0,1983
2021-12-18 13:45:00,46555.0,1984
2021-12-18 19:00:00,46340.0,1985
2021-12-19 01:15:00,46421.0,1986
2021-12-19 10:15:00,46828.0,1987
2021-12-19 19:15:00,46425.5,1988
2021-12-20 00:00:00,46119.5,1989
2021-12-20 14:15:00,45479.5,1990
2021-12-21 01:15:00,46658.5,1991
2021-12-21 15:30:00,48280.0,1992
2021-12-21 19:45:00,48350.0,1993
2021-12-22 01:00:00,48613.5,1994
2021-12-22 05:45:00,48918.5,1995
2021-12-22 13:15:00,48418.0,1996
2021-12-22 19:00:00,48526.5,1997
2021-12-23 00:30:00,48031.0,1998
2021-12-23 07:45:00,48030.0,1999
2021-12-23 23:30:00,50444.5,2000
2021-12-24 06:15:00,50760.0,2001
2021-12-24 12:00:00,50785.5,2002
2021-12-24 15:00:00,50402.0,2003
2021-12-24 23:15:00,50519.5,2004
2021-12-25 03:00:00,50716.0,2005
2021-12-25 10:45:00,50576.5,2006
2021-12-25 17:15:00,50100.0,2007
2021-12-26 02:30:00,49599.5,2008
2021-12-26 11:45:00,49283.0,2009
2021-12-26 21:00:00,49861.5,2010
2021-12-27 01:00:00,50464.5,2011
2021-12-27 09:00:00,50533.5,2012
2021-12-27 12:15:00,50601.5,2013
2021-12-28 04:15:00,48400.0,2014
2021-12-28 10:00:00,48638.0,2015
2021-12-28 14:30:00,48143.0,2016
2021-12-28 19:00:00,47315.0,2017
2021-12-28 22:30:00,47312.0,2018
2021-12-29 09:15:00,47420.0,2019
2021-12-29 13:15:00,46511.0,2020
2021-12-29 19:45:00,47030.0,2021
2021-12-29 23:15:00,45807.5,2022
2021-12-30 09:45:00,46681.0,2023
2021-12-30 16:00:00,47057.5,2024
2021-12-30 22:30:00,46688.0,2025
2021-12-31 02:15:00,46800.0,2026
2021-12-31 07:45:00,46845.5,2027
2021-12-31 19:45:00,45634.0,2028
2022-01-01 04:00:00,46500.0,2029
2022-01-01 10:30:00,46718.5,2030
2022-01-01 22:00:00,47188.5,2031
2022-01-02 04:45:00,46791.5,2032
2022-01-02 12:00:00,46990.0,2033
2022-01-02 18:30:00,46600.0,2034
2022-01-03 03:30:00,46710.0,2035
2022-01-03 09:15:00,46810.0,2036
2022-01-03 16:15:00,46286.0,2037
2022-01-03 20:30:00,45700.0,2038
2022-01-04 02:00:00,45950.0,2039
2022-01-04 09:45:00,46301.0,2040
2022-01-04 13:15:00,46423.0,2041
2022-01-04 18:45:00,45500.0,2042
2022-01-05 00:00:00,45755.0,2043
2022-01-05 05:30:00,46255.0,2044
2022-01-05 12:30:00,45910.5,2045
2022-01-05 22:30:00,42444.0,2046
2022-01-06 04:30:00,42610.0,2047
2022-01-06 09:45:00,42179.0,2048
2022-01-07 04:30:00,40952.5,2049
2022-01-07 15:45:00,40517.5,2050
2022-01-07 19:00:00,41540.0,2051
2022-01-07 23:15:00,41327.0,2052
2022-01-08 03:15:00,41660.0,2053
2022-01-08 06:45:00,41753.5,2054
2022-01-08 19:00:00,40550.0,2055
2022-01-09 10:15:00,41434.5,2056
2022-01-09 15:15:00,41076.0,2057
2022-01-10 01:00:00,41604.0,2058
2022-01-10 14:30:00,39655.0,2059
2022-01-10 17:30:00,40559.5,2060
2022-01-11 05:15:00,41975.0,2061
2022-01-11 10:45:00,41589.0,2062
2022-01-11 14:30:00,41279.0,2063
2022-01-12 02:45:00,42360.0,2064
2022-01-12 07:15:00,42463.0,2065
2022-01-12 16:15:00,43299.0,2066
2022-01-13 07:30:00,43559.5,2067
2022-01-13 11:15:00,43500.0,2068
2022-01-13 20:00:00,42303.0,2069
2022-01-14 00:00:00,42362.5,2070
2022-01-14 08:00:00,42384.0,2071
2022-01-14 12:00:00,41743.0,2072
2022-01-14 18:15:00,42781.0,2073
2022-01-15 01:30:00,42876.0,2074
2022-01-15 04:15:00,42734.0,2075
2022-01-15 09:30:00,42888.5,2076
2022-01-15 12:30:00,42563.0,2077
2022-01-16 02:30:00,42790.0,2078
2022-01-16 13:30:00,42601.0,2079
2022-01-16 20:00:00,42750.0,2080
2022-01-17 05:00:00,42295.0,2081
2022-01-17 12:15:00,42446.5,2082
2022-01-17 18:15:00,41861.5,2083
2022-01-17 22:15:00,41550.0,2084
2022-01-18 04:15:00,41839.0,2085
2022-01-18 09:15:00,41400.0,2086
2022-01-18 14:30:00,41300.0,2087
2022-01-18 18:30:00,41402.5,2088
2022-01-19 00:45:00,42169.5,2089
2022-01-19 03:45:00,41566.5,2090
2022-01-19 07:30:00,41140.0,2091
2022-01-19 16:00:00,41700.0,2092
2022-01-19 20:30:00,41581.5,2093
2022-01-20 00:00:00,41628.5,2094
2022-01-20 05:15:00,41790.0,2095
2022-01-20 09:15:00,41830.5,2096
